"","heart","sleep","step","heart_caregiver","sleep_caregiver","step_caregiver"
"8136",0.491378555725832,1.47022951102835,0.0867157081348794,-0.130950428764311,-0.540530970573212,0.511584606299217
"9136",-0.154884131902945,1.10467957704819,0.109608704806159,-0.442191772824862,1.16087048857675,0.352004940915185
"1076",-0.498105625908435,0.373562218022645,0.338444466211323,-0.0958690620342032,-0.819542026478848,0.86873199386705
"1129",-0.0790700594361193,-1.18270417963254,0.072056993338993,0.344716053679817,0.207117517117328,0.835793635260703
"1229",-0.00743025080615739,0.988458593878626,-0.730878813678151,-0.280707749120919,0.518378688397135,-0.410481034316166
"1329",-0.84684753329821,-1.24084517529336,0.0816523826368004,-0.00233107081789252,0.427470910636782,-0.376160525774779
"1429",-0.24833924726625,0.643318119554242,0.394984724088717,-0.25853491982706,0.364273963418204,0.0462686059530216
"1529",0.381842844725891,0.348770364277703,0.22244292646348,-0.0214463793801672,0.308229720914104,0.854723877666651
"1629",0.479580219263131,0.289167090864695,0.0382988586341025,-0.0749880918483792,0.208196764919376,0.245779619256019
"1729",0.552581837093408,0.559161175196121,0.0394525255575871,-0.215985010669062,0.020234651919707,-0.0272486210666834
"1829",0.34417982502234,0.168910800749017,-0.547070034670808,0.0321062927113696,0.168019479092205,0.106603174542514
"1929",0.712478619976236,0.756459488013633,0.319342322717407,0.286433507864732,-0.0172905743987691,0.0483643867086931
"2029",1.15237180651869,-0.468411675286732,0.0444364312921378,-0.107224270985493,0.345460535180408,0.108005880552837
"2129",0.54486459633736,0.614042916113308,-0.473185703992422,0.130311748827889,0.0175483290059727,0.46021029553945
"2229",0.76019975872375,-0.446239689762945,0.733345651363222,0.00167533632189165,-0.401067361495742,0.133849123937115
"2329",1.50833379563791,-1.4705947678906,0.234546036677329,0.587540909964097,0.411182031473693,0.477566592091376
"2429",-0.52197012305824,0.514538357821731,0.154169849149062,-0.000268958547980813,-0.118715307770135,-0.00704679777207762
"2529",0.403912373957566,-0.218554198509157,-0.791530403517952,-0.0584850347133676,0.170150520535196,-0.570611386104637
"2629",0.139952804668625,0.348367014816261,0.58889938881493,0.898262215764279,0.216633800439171,0.787977104705207
"2729",0.855224640107544,-1.18398795812325,0.14038873451738,-0.219070019058578,0.543341046839285,0.503862481775089
"2829",-0.279838328671203,-0.0593346466599123,-0.161975623041622,0.374782026084183,-0.676415192365291,-0.178732312174871
"2929",-0.434342998492594,-1.32239686720311,-0.410869110129209,0.482290801406811,0.0481556981201388,1.38777027993472
"3029",0.875475549172337,-1.25071279346105,0.133813403298926,0.128524877267109,1.70694501478727,1.04611629473603
"3129",-0.601534446936275,0.292890818011244,0.189015054877417,0.111364077266666,-1.08103108064316,-0.0892313857317072
"3229",-0.815566023789234,0.462882245569258,-0.191393720110293,0.0890404344085498,-0.869902801068038,-0.40550819224888
"3329",-0.681781697409281,-0.957032025932153,-1.17857778507037,-0.0938850695025435,0.578300487544248,-0.826849864884294
"3429",2.41469371143908,-1.28425170432943,-0.205828024934535,-0.139594489884064,0.0436590419235659,0.593764107850778
"3529",-0.841682902441799,0.0944943710583003,0.499155803695441,0.0290152000822057,-0.731519665615027,-0.0768938227400517
"3629",-0.35759485850972,-0.173887500463016,0.97734943341513,0.460312202890879,-1.31562153936735,0.166763561432062
"3729",0.153198078579579,-1.49481124405944,-0.605929979624697,0.211045804457481,-1.1997088251189,1.37176457610654
"3829",-0.706712130942289,0.831135490612188,0.660589368627092,0.230277868380346,-0.286392223606489,-2.02772683899493
"3929",-0.462609783254539,0.13282199789159,1.08097811643764,-0.20511402068414,-0.259028343971651,-0.214652357575551
"4029",0.0980417218715065,-1.2139267988441,-0.77059541630907,0.00738498741712734,-0.173788440036093,-0.279558937365974
"4129",-0.690746656877365,0.240172643950006,-0.202084499646912,0.232804000155909,0.635330971436956,0.73345825438977
"4229",-0.311633148578142,0.144158809820553,0.517534429706144,-0.0418888145275831,-0.627774806436527,-0.539777668561564
"4329",-0.213027802206211,0.293866248752651,0.522693057065588,0.133938074316384,0.0163126843908965,0.700170509740886
"4429",-0.454575890471736,1.3595872473974,0.523265086176096,0.163885495663338,0.14186763901577,0.124771524142421
"4529",-0.0364287848208259,1.40639284291336,0.547376011393589,0.181664844396573,-0.0823703939130584,0.679854800150676
"4629",0.160223610057067,-0.952546789917038,1.2860082996971,0.673110361503512,0.218619021901969,2.42679274909348
"4729",0.139642467591255,0.35444868358083,0.24288318011625,-0.0630457401272232,-0.101148488916101,-1.22613658679669
"4829",-0.286426926528163,-0.988128266793931,-0.576207421567486,-0.0278821305659778,0.873138983621934,-0.205535347918563
"4929",0.0854905381928485,-0.0593909895538853,1.08098609505765,0.209294768812512,-0.114744175501367,0.61832854175334
"5029",-0.812788572580792,0.335843468926209,-1.94370019638221,0.0202765220087228,-0.616936182461453,0.26634725837526
"5129",1.12839074433659,-1.00839433309809,0.0959032787101179,0.504121772862394,0.341593346331426,0.868971058480605
"5229",-0.500573315416989,0.372277744389318,-1.08895208073971,0.467475694146063,-0.502431625657052,0.755127143088556
"5329",-0.86152964962912,-1.11523747990195,-1.10822460975894,-0.00913788003645799,0.837162663451561,0.0810669839856966
"5429",-0.356335681441818,0.959608244394803,0.509067233280947,0.0695804653057188,-0.616844860025096,0.333061962514053
"5529",0.0398228906576609,0.0330828714553608,0.0368731505975549,0.0668898406658762,-0.0954472428157058,0.502247927087059
"5629",0.934656585771064,-0.984649776543684,-1.06337823964633,0.683719094351537,0.212795989648835,1.13074884962502
"5729",-1.34999025328668,0.592695977835511,0.230525996410723,0.162119903036612,-0.522955003697047,0.910987871816397
"5829",-0.558724320927313,0.361533707800627,0.156427646985824,-0.570367168093712,-0.386025343484195,-0.58463039828588
"5929",-0.522830342695745,0.669818583867288,0.214942842147061,-0.510788855538244,0.407864347881283,-1.00330829065105
"6029",-0.669350245997119,1.08955664949408,-0.352573284444701,0.0425087817937189,0.799425246390176,0.47272631774158
"6129",-0.446282320759104,0.721962142210753,0.281200680541231,0.421322418975035,0.236001584659624,1.67429148513311
"6229",-0.608866547661091,0.991176417026315,0.0443282681689804,-0.588856561245549,-0.246995253677658,-0.986175254366497
"6329",-0.851684538720408,0.311843216436783,-1.60523239322806,-0.193686207212679,-0.203214703448904,-0.0946393967749127
"6429",-0.349553610365879,0.729446701165633,-0.858752858774644,-0.186277829276119,-0.197798452591807,0.0796410481445228
"6529",0.147448398895513,0.403071569603153,0.241362539829113,-0.124849387620259,1.25369797227145,-0.367774313161954
"6629",-0.146066434673307,1.16753753150788,0.323437608622686,-0.0364073515238325,0.494949163826629,-0.346294444008061
"6729",0.0851092709684798,0.650167630881591,0.611718462783441,-0.224109650475952,0.0374806397202144,0.908854326636842
"6829",-0.623349059533901,-0.943071997488067,0.532480024040389,0.542829161532991,-0.424076962681186,1.83960139137852
"6929",-0.178341039688773,-0.778001858655078,0.276462380743902,-0.486905453918507,0.701816411956952,-0.647351992104985
"7029",-0.00905004791987429,-0.792977168245618,0.353068261406656,-0.11093887639678,-0.212259317258742,-1.14078980162737
"7129",0.045119380947379,-0.962809512719531,0.0711543489216972,-0.321262820098699,-1.06425008118459,-0.840346725058748
"7229",-0.359021906218313,-0.940740886227526,-0.382051142785816,-0.147874284441262,-0.178456165833763,-0.43171059888132
"7329",-0.0975476761275403,1.16608031711333,-0.539830905985914,-0.362762439579241,-0.479830314367878,-1.26499181978372
