"","heart","sleep","step","heart_caregiver","sleep_caregiver","step_caregiver"
"8130",0.159860018150028,-0.236313260502409,-0.0537334690714916,-0.078925661998734,0.665620518775005,0.129584577457883
"9130",0.0360029867567416,0.628066671738092,0.0334495944903413,0.19530687551831,0.748726314952865,0.611543301824269
"1073",-0.129210157792131,0.277213291973476,-0.0359331965395322,-0.143502331183797,1.02300335924862,0.126072740686889
"1126",0.10383921782458,-1.32397648553731,-0.555666976844753,0.103584095662206,0.312075825904082,0.017906673051672
"1226",-0.34072776438145,-0.663330067161514,-0.104904172566918,0.208945012441518,-0.245715682303919,0.357599475730475
"1326",-0.0777499419882182,0.469185573680467,-0.281621832753479,0.0973196967318337,-0.0738644864097646,-0.464442150925155
"1426",-0.198196605273743,-0.218501312769578,0.136007310790393,0.591748487082352,-1.37746162628298,0.887845214545258
"1526",-0.00239676092296609,-0.502240051728837,0.754023132416152,-0.240101269312751,0.278202633327971,0.281736658151082
"1626",0.300153108771819,0.721199370714079,0.367291534333508,0.0297883640121084,-0.970654894602348,0.271279686486543
"1726",0.118328649601349,-0.259067016982593,0.143021862820453,-0.0258522577367408,0.692977038561544,-0.10804067513096
"1826",-0.193857918031707,0.430295440475064,-0.236137070171387,0.00257557782612805,-1.45315319550544,-0.620959270126488
"1926",0.169900090706863,-0.185551215688767,0.00187962270018355,-0.106976042365575,-0.137965356920617,-0.740701236576093
"2026",0.0596284202366446,0.172535509789349,-0.00758297981632893,0.116319474547188,0.0698388252839436,-0.100313681842894
"2126",0.0770520449399027,0.555612052384783,-0.0709354871329271,-0.320443555580976,0.18627078313185,-0.21373480993849
"2226",0.511664970950199,-0.41033174011752,-0.00232515889003977,-0.156501903875973,-0.358376710559112,0.156927153694757
"2326",0.336607200114254,0.0102811343759908,-0.461982632347416,-0.225708912819431,0.612173883261046,0.00344079181071999
"2426",0.220560577527033,0.0460985662099777,0.301442151636692,0.562826734711068,0.289515507642128,-0.100976033730253
"2526",0.180667296505784,0.370657695063695,-0.196599230296666,0.444272319205285,0.553747339611882,0.285698694612915
"2626",0.412864161827683,0.034435429034294,-0.121028136413801,-0.271659350775362,-1.38597683837326,0.0269936702284659
"2726",0.579408326428938,-1.74099057506172,-0.303924034781155,-0.132981387452091,0.229703162192241,0.552501916492085
"2826",0.167952293994149,0.424343259301377,0.0771951061572856,-0.296766257346202,0.14559340955773,-0.217721043637594
"2926",0.528183877433728,0.123177211511133,-0.336383619944619,-0.261598292977932,0.698299997106941,-0.129637794817663
"3026",-1.05277923142716,0.0545042891567231,0.957520789151235,-0.05221266047163,1.40346436405865,0.00897567355264273
"3126",0.592285460541983,-1.71152674507554,-1.01648221753129,0.00219915317010311,0.858558916257799,0.0696583871380463
"3226",-0.454062228696524,-0.0511753948922256,-0.923886052072631,-0.00990183655672072,0.642946690324065,-0.0308900428968524
"3326",-0.0947780700488909,-1.64645835267091,-0.140258454946073,-0.129090305721302,1.41700545036444,-0.179441901303955
"3426",0.450744113479088,0.371789842169162,0.48790895556706,-0.49206694329969,0.496231946039977,0.00479213885259555
"3526",-0.00665955569156142,0.443996384339988,0.451666361584846,-0.233840905273007,-0.500168040430906,0.529651997215382
"3626",0.00332771586776512,0.0652140107864815,-0.234498558012221,-0.241283155770188,0.300835186417837,0.181482997392407
"3726",0.115474751373693,0.541959738135924,-0.0432425507751524,-0.271300547959872,0.627611211941337,0.341815837981467
"3826",-0.765191424423512,0.262211683659163,-0.997371146917212,-0.379592809632098,-0.277621393997342,-0.33849311948922
"3926",0.207672649493256,0.447583966509875,0.830033126115913,0.0376878451068494,0.0763864597337846,0.341418805776484
"4026",-0.00121098769828337,0.14140039581703,-0.214829392050046,-0.129274637282775,0.181713357587057,-0.214059777682083
"4126",-0.0757505255472877,0.363094200724502,-0.464892556011684,-0.226869101623848,-0.192500400406892,-0.326562018094755
"4226",-0.1198543020583,0.498779876992056,-0.287903272502204,-0.325668715830343,1.4259918515984,-0.0895597289524661
"4326",-0.113399928113925,0.586487464473176,0.0533906099763157,-0.516895451697509,1.1218734899822,-0.562199813663169
"4426",-0.0581525152821871,-0.419405928427816,-0.0868817326370567,-0.452564862468184,-1.73488082622084,-0.0570389797672741
"4526",-0.164550652292176,0.52399524662666,0.199174768701655,-0.151529801842655,0.224191808027615,-0.598597700201094
"4626",-0.0146716753299547,0.268004824934756,0.468866144006002,-0.0990691049908026,0.279667011902682,0.424267045798784
