"","heart","sleep","step","heart_caregiver","sleep_caregiver","step_caregiver"
"8174",0.120845721517816,-0.787783552112433,0.343584863247101,-0.109675222969884,0.220757536872405,-0.0448749793481801
"9174",-0.279977132910147,0.48755269775096,-0.0739579281093283,-0.063775871928122,0.63569938173564,0.149972338951066
"1095",0.116054675974354,0.129745287629036,-0.41947029044171,-0.0342971355943528,-0.193329147850149,0.257074267971185
"1148",-0.250752615036649,0.702922965261962,-0.00532245375637043,-0.0612030419155148,-0.255270641215357,0.355716592656314
"1248",-0.273267569426006,0.41801559680723,0.341068410435057,0.0249788059283154,0.558178852595293,0.252517860694146
"1348",-0.133322530005236,0.656682199730278,0.325050095855547,-0.389145771324042,0.285218628676244,0.291168577974333
"1448",0.178318397874345,0.115560408259676,-0.172750267552144,0.765707024531024,-2.27592970725253,0.341321325610549
"1548",0.175204958850615,0.0817240217806894,-0.183189764978676,-0.287961841068917,-0.82709657259151,0.37734456496779
"1648",0.286783826952084,0.60704045387505,0.385999671205694,0.299114126587851,0.697976891491979,0.693215639888015
"1748",0.117115707121579,-0.42920126780011,-0.726848162340756,-0.287001723277249,-0.218106916590751,-0.724437549813482
"1848",0.0160529728354283,-0.330633859833704,-0.341383424822851,-0.075449797089081,-0.609465381020704,-0.366314090873104
"1948",0.231681249552043,-0.654232974845363,0.0688494374169219,-0.297430405074609,-0.314196638001057,0.247953605876293
"2048",-0.0702912840934014,-0.965093779995023,-0.16640234988056,-0.249726231779533,-0.0659795346271502,-0.139020354510689
"2148",0.0776058120263368,-0.571092386223682,-0.174835660032233,-0.38656972600293,-0.0684763730312706,-0.431693522589004
"2248",0.209475916754222,-0.2220694825804,0.525031516447524,-0.0749699154720597,-0.393184644556465,0.548118321989484
"2348",-0.063054873494774,0.944456753950132,0.0151319680332865,-0.536143317087945,-0.381471981242035,1.26601277658504
"2448",-0.00111112876145059,-0.269645735041037,0.0225983410750078,-0.0499438976869746,0.0269662318667273,-0.416666408900251
"2548",-0.497515069576467,0.552079494869739,-0.332244295832832,-1.21185692600315,-0.667332338272988,-1.60305357658955
"2648",-0.0732386828734268,-0.580769664354823,-0.0413098364978233,-0.0166680456128035,-0.649443461110142,0.0552940958414905
"2748",-0.21462140111884,-0.476890875377447,-0.178901026417824,-0.0346188683502234,-0.906122487773428,-0.215921721263213
"2848",-0.458843303017915,-0.473548819200707,-0.350825503973467,-0.103074930039064,-0.893099451580653,0.0621084858302374
"2948",-0.246918904641108,-0.208495916169624,0.478443237020329,-0.178867798140911,-0.614346215301877,0.0725368320719665
"3048",-0.110095188997574,-0.260093250333099,-0.15587978257175,0.0050888769715616,0.175909237027648,-0.147889011840391
"3148",-0.408127274703571,-0.612014657525836,0.0992977437723875,-0.419535032113829,-0.1414726646723,-0.0841711129556819
"3248",-0.381053095821772,-0.0750012562768501,0.481266045407858,0.1290342065817,-0.280233735552774,0.735331940399635
"3348",-0.0368819934511549,-0.382349255493524,-0.196229739860616,0.119358883490854,-0.413394890025773,0.358284509426042
"3448",0.294435650148251,-0.507509946825808,0.511474363891562,-0.00335386496282122,1.95634670579326,0.147328512045807
"3548",0.0738430181593523,-0.549738650608458,0.0751976910509634,-0.261292772515225,0.25587536573317,0.471501786784641
"3648",0.377289804819919,-0.67604865455843,-0.0699996547047637,-0.440177696977232,-0.215275768616461,-1.20932688698177
"3748",0.00964724710676046,0.330774641453714,0.465180069247703,0.187484656605996,0.156286509990607,0.832772999923804
"3848",0.0321615156590737,0.155133643072373,0.188840025308208,-0.342877570075668,-0.364492531663688,0.540293436009776
"3948",0.399215916535214,-0.23283589689586,1.20703384868303,0.131099844497795,-0.426989669046201,0.288239310550993
"4048",0.0916365087188157,-0.557428827743428,-0.297470785941066,0.0469828308079546,1.22496597132348,0.141621048045032
"4148",-0.603378835912592,0.779896156641536,-0.819210644868738,-0.237120871538823,-0.43109327587624,-0.302056834788832
"4248",-0.413489352536005,0.658535800381852,0.307796297575464,0.0308729398980206,0.237361946453753,-0.00748409926969706
"4348",0.221323729665995,0.297797999261113,-0.393208925229764,-0.224075264129272,0.177025479314224,0.0304666170249013
"4448",0.149487077490559,-0.0071453863664106,0.473358438457873,-0.0322233773805567,0.608871151811876,0.0296908534848628
"4548",-1.04276076390993,-0.251565632457535,-0.813160632715588,0.336392707369071,0.17117888092713,-0.30824407861666
"4648",0.361149840045699,0.432490880827506,0.221340989988865,0.248999327489968,0.185311749378927,0.157474378035158
"4748",0.105973562720949,0.84025881964174,-0.233211473144922,-0.289933904783017,0.333672935666108,-0.231067308011808
"4848",0.0108967798725312,-0.193543868776135,-0.285292824270462,0.0205481308578466,1.16808309669011,-0.499758902050959
"4948",0.943604838694008,-0.584773444299345,-0.0290317466524067,-0.0832227497426955,-0.121553874323307,-0.413106058789784
"5048",0.61460483789002,2.20359733905497,-0.0986271615616503,-0.334282501131439,0.816717450084521,0.0560652593940347
"5148",-0.111188826770561,1.54448364741075,-0.809447050040483,0.193515052561242,0.46512782859165,-0.647028974435836
"5248",-0.684645136371295,-1.19282019023249,-0.353149345615314,0.324525432736803,-0.886044174228015,-0.00707920367500403
"5348",-0.124841128113324,-0.696904788081936,-0.462897564793859,-0.0294377290017384,-0.0437677649675564,-0.30705473388138
"5448",0.168468004029073,-0.614792114128544,-0.515214400357888,-0.0247484992171856,0.153923551494036,-0.296159765844583
"5548",-0.0252126065591017,-0.0909017105873245,-0.108878551407086,0.189629668071351,0.8830740898893,-0.283794130125983
"5648",0.449185913752656,0.0111479417099717,0.253295264522775,-0.0792317188448125,-3.26547165253669,0.0117346705457386
"5748",-0.40555123074331,-0.213210041572857,-0.94301524724505,-0.519156659228876,-0.423460655645555,-1.26115899002438
"5848",0.00626324917090548,0.136145358941143,-0.00753763976827737,0.00451290006283763,-0.16547789194677,0.158204353476587
"5948",0.375293784407114,0.348467260685713,0.00344576194873392,0.177918444727927,0.726580183189003,0.0678589558026658
"6048",0.205934349356758,-0.372962289578253,0.526111709949588,0.250235370405358,0.430708890841123,0.720190752665635
"6148",0.481862431586201,0.00699790564155989,0.431636601343849,-0.142595572302914,-2.88959950049211,0.22646451371791
"6248",0.577998411866632,-0.25757763991092,-0.402447510748436,0.493423117787002,1.47113419990323,-0.119754375683477
"6348",-0.348382169305728,0.95018081529702,0.285141543434327,0.246155356861634,1.04763365513228,-0.344637878887163
"6448",-0.47063421780717,0.601239463108692,0.122777610581546,-0.426975895547118,-0.506039502076648,0.2102833541242
"6548",0.025994457702417,0.419165820454138,-0.185964665823699,0.167019524261413,-0.395632876366411,-0.0592000462636413
"6648",0.0945054031219987,0.710791518386907,-0.0431578479926692,0.0499286167280443,-0.120460604575084,0.38898639305893
"6748",0.134497874699455,-0.0729055440461589,0.0970488968260265,0.250914418197037,-2.60256816713742,-0.295984531256117
"6848",0.597940294762009,-0.652154697415966,0.029741787626489,0.0625834730366376,0.105468648061902,-0.742899880780409
"6948",-0.366523216564531,0.0267183764345109,-0.389442258709607,-0.117201684596296,-0.555800986707074,0.685228850750163
"7048",-0.139324959797575,-0.594673730259999,-0.202475696571364,-0.0542962259129067,1.16296795326938,-0.19161572435349
"7148",0.0566507289435619,1.39335654834438,-0.104363032140509,0.629920655378193,0.126164081922118,-0.170145783715944
"7248",-0.136117586526513,0.511377038074265,0.426892253960975,-0.15805460229658,0.151736762267674,0.243736797808588
"7348",0.249797667796608,0.534479623589536,0.315976501246434,0.415623279231827,0.681943262500805,0.143117099956337
"7448",-0.100386944523585,0.83524672055362,0.443293607230511,0.2220901229683,-0.0787996383736826,0.511442854820147
"7548",0.163263580001002,-0.296184094774525,0.0879067942596745,0.745917192243277,-0.320746223858317,0.548305154667202
"7648",-0.0450808227350683,-0.101404485491674,-0.0423263005595598,-0.013600524273166,0.160280640561752,0.267108364313668
"7748",-0.130308705728293,-0.312061828694079,0.0668607507627848,0.0560282473924562,-0.108570395315871,-0.225536659779209
"7848",-0.0622890468225052,-0.300499809219256,-0.0823676119927417,-0.114639646780536,0.537810566354806,-0.0632265404518411
"7948",-0.142737097824506,0.871240089896684,0.440271735719306,0.0268489471981672,0.99379660077947,-0.0287362590888729
"8048",-0.058229695129065,-0.0106659542901183,-0.544869089669026,0.0691787530083302,0.6864571642034,-0.469841838525938
"8175",0.00352926712743018,-0.670859084498703,0.358575028100207,-0.300459569238654,0.159743225701218,0.0478565638004457
"8250",0.290089966487539,-0.0255673322241958,0.063374491887101,0.319453616717586,0.238596808026735,0.015728594518078
"8348",0.634486667304881,-0.61171929357332,0.46580744132816,0.414959945573555,-0.510204867849466,0.188360872008595
"8448",-0.288876343442243,-1.05867028922404,0.223864768252546,0.18992159074364,0.764971644961429,0.484617358163685
"8548",-0.132273021055696,0.189380933252641,-0.670655907329616,0.0199898019694557,-0.155479959984633,0.045623579011065
"8648",0.137768437898493,-0.939248764136531,-0.0182263734482843,0.203240245881395,0.584508527396631,0.158668629896767
"8748",-0.954096087235728,-0.608858352452846,0.024679879040551,0.0303808784861537,0.0196565545416576,-0.0143237882462363
"8848",0.335782613147018,1.23814846178016,-0.620900905349536,0.187647300894946,-0.83929437953523,-0.0945436374651685
"8948",0.0602363793909951,-0.797675725569576,0.120465275347813,0.235204564338009,-0.662525008615762,0.273634324804471
"9048",-0.15238807513019,-0.179619263141388,0.509408716366346,0.27204835295517,-0.421850120470257,0.244001333034045
"9175",1.11848251310662,2.52073197582097,0.291636297415849,0.503317916649441,0.231152850804813,0.315443002796172
"9250",0.10534449260798,-0.590182038335351,0.254194664672141,0.0137717656763561,-0.340595773954704,-0.322356310152859
"9348",0.357689661481219,-0.542616258005577,-0.181408044581501,0.271427883789137,0.291793707879505,0.230687242973329
"9448",-0.224712751557919,0.94445465966086,0.045249170607616,-0.0357780068608234,2.28375662346242,-0.369796905006179
"9548",0.163233379104384,-0.962615691616901,0.00349660756570844,-0.316705428655875,-0.0487814808910014,-0.704106715448369
"9648",-0.138566416788244,-0.20544286292987,0.323297441049873,-0.22674125325578,0.459604136572493,0.33709445528156
"9748",-0.18424175602055,-0.444020836496738,-0.440195386406487,0.474682964306356,0.781659188715706,-0.429140511858217
"9848",0.283926215516634,-0.113299949760574,0.302321242141175,-1.05298726542008,-0.103435814354926,-1.00732797527594
"9948",-0.387238097895228,-0.606975976802534,-0.179997470350193,0.188346331724231,0.265569491389019,0.378291315040693
"10048",0.0365441687789796,1.40253027520778,0.158625204939375,0.612998551980392,0.894008550093924,0.489087306246079
"10150",-0.216434980590015,0.916558922846647,0.155568508355707,-0.0629931553243674,0.0678222687235748,-0.250658765526257
"10249",0.167701990095747,-0.67419955470187,0.389058235097839,0.0531760676814096,0.422390052632269,0.0677635525808481
"10348",-0.273210354116631,-0.807765585964349,0.14883937248741,0.0748970998752646,0.0592954456289539,-0.334334971101588
"10448",-0.253762379855844,-0.349605005151565,-0.269341380282447,-0.184682831228529,0.066972974910363,-0.016887137371411
"10548",-0.380926814931831,0.321059307217624,0.231637399153109,-0.0103334739641034,-0.0967487921577417,-0.0165276524776899
