"","heart","sleep","step","heart_caregiver","sleep_caregiver","step_caregiver"
"8142",-0.567124806769216,0.114442158123956,-0.41278351750624,-0.122492584883394,0.374807841370552,0.0922184911685254
"9142",-0.376662931796272,0.541641553059858,0.258360426372279,0.125951164239883,-2.6688184264795,0.16823732829897
"1079",-0.402238849566973,-0.548694083724624,-0.108516099855058,-0.0292022699797838,0.346087140480065,-0.627067189280832
"1132",0.411803900084792,-0.148066743693072,0.124110405691225,0.476953161673409,0.770461810549102,0.714283763490744
"1232",-0.00819656755469222,-0.209347353500528,0.322009586523424,-0.60860171240755,1.0889409512071,0.307148060092456
"1332",-0.0205207693476465,-0.431734295321685,0.0165515656737765,0.203277219486581,0.233400954658218,0.383449073409209
"1432",-0.00124629906788121,-0.120229059344697,-0.0350608804791585,0.115539784786538,0.215823029654579,0.359209638717083
"1532",0.746830790301581,0.17805333912619,0.0500200930530288,-0.339744558122786,0.567536413532475,-0.329403966486189
"1632",-0.244540685518186,-0.0302848792485729,0.109051539729223,0.522074716530767,-0.348361211230527,-0.0289899252274266
"1732",0.501593260265688,0.0829178108567169,-0.212701676531056,0.0824686067869496,0.0721516422896936,0.209358342987532
"1832",0.239107209193289,-0.151017394395008,0.0814567301931516,-0.839531580572462,0.0540666613490601,-0.635980099295783
"1932",0.297470123118255,-0.48317197007662,-0.114439305448507,-0.741258745941883,0.426449137285475,-0.469981639973959
"2032",0.428925612186772,-0.194706283122119,0.164138777151529,-0.387757612650137,-1.59156691680145,0.240710442090375
"2132",-0.296966846852914,-0.0633153637542486,0.273426365833505,-0.205901508164106,0.316588090512258,-0.706347590878216
"2232",-0.105156547420993,-0.0949236562281757,0.617165764484748,0.275497231755713,0.406740149333374,-0.665632537623805
"2332",-0.0259403354630704,-0.00616297429301293,-0.00878237027440443,-0.502844214464833,0.638995195448826,-0.161727343899538
"2432",0.985751342483111,0.0857307869297168,0.202523079503545,1.14447982753529,0.337110252062417,-0.0878392067343364
"2532",-0.435315963009187,0.342543273208723,-0.707968880915479,0.775966430447282,-1.56776442564638,0.339618719618614
"2632",0.147413372982548,0.218279728610043,-0.987201298816164,0.293404543451036,1.48109453347583,0.797025328963619
"2732",-0.222929885573874,-1.95204722409059,-0.983720612395228,0.399531592652876,0.344887042088634,-0.0250264547416648
"2832",0.134682152801075,-0.0559271113263606,-0.0463048338483152,-0.132692077689032,0.0616806132261339,-0.200650205796729
"2932",0.47270483993527,-0.0900101035182519,0.775758984146866,0.58648290766681,-0.492365262257597,-0.0116310133684463
"3032",0.0935889819892128,0.72480211759111,-0.287993592547648,-0.0701211819564969,0.489087402152372,-0.21127772941169
"3132",-0.391308706370671,-0.404830170983265,-0.550871374731935,-0.0989198528399468,-0.234999051617789,-0.0840548349907067
"3232",0.0284461151212455,0.668741457732888,0.162493242894613,0.145771014495205,0.13477117275381,0.305784777964617
"3332",0.838340423514322,0.327333317024195,0.263161844800631,0.0463274043000984,1.42552140599999,0.7356444490505
"3432",-0.233736100362955,-0.170917887712228,-0.745737664077588,-0.0514170713880308,0.201294727102758,-0.899118169222077
"3532",-0.318434788604307,1.11129654617222,-0.0913336982833708,0.145635880565578,0.0311297607537918,-0.655911929784788
"3632",-0.107053002953003,-0.204506878909506,-0.0273562733374937,-0.114188578387374,0.412909830581175,0.524168554467387
"3732",-0.10763784716726,0.112584514862265,0.0327727925930018,0.803058240678183,0.51007263451264,-0.0343441700852566
"3832",-0.148613927071568,0.38503016081195,-0.538441399742897,-0.321267630733832,0.0677930241204239,-0.0911139130430443
"3932",-0.390400655999307,0.17564377473944,-0.248211577946194,-0.049118669020349,-2.41048555756374,-0.0455555724986069
"4032",0.0573988778366448,0.167057281718354,0.0694332263736151,0.917028353360228,2.19955085157228,0.708083402413184
"4132",-0.140659900839515,-0.73237492427317,0.619318215207227,-0.309410751266564,0.189783868088886,-0.657356269400368
"4232",-0.283910508778752,0.0888833698243823,0.257917701192476,-0.534577738452875,0.31365260911048,-0.103188472352982
"4332",0.629381383934316,0.536883622553452,-0.206182195126011,0.271021503665021,0.275549821088053,0.107861603170386
"4432",-0.0263143728250884,0.00301487810181744,0.0909362126097624,-0.343049596093371,0.148031299804308,-0.265875891960992
"4532",0.689747155376051,1.06179712166696,0.30190407277708,0.0431161481288665,0.27521971957549,0.205007897787425
